"county","county_name","ec_county","ec_high_county"
21227,"Warren, Kentucky",0.84693998,1.31556
21229,"Washington, Kentucky",0.86001003,1.2296
21231,"Wayne, Kentucky",0.64111,0.94594002
21233,"Webster, Kentucky",0.79433,1.1176
21235,"Whitley, Kentucky",0.74387002,1.0395
21237,"Wolfe, Kentucky",0.66793001,1.01986
21239,"Woodford, Kentucky",0.94396001,1.44674
22000,"State average, Louisiana",0.699571586825397,1.15919349063492
22001,"Acadia, Louisiana",0.72135001,1.15853
22003,"Allen, Louisiana",0.74840999,1.06445
22005,"Ascension, Louisiana",0.87848997,1.33892
22007,"Assumption, Louisiana",0.73692,1.14819
22009,"Avoyelles, Louisiana",0.62866002,1.05476
22011,"Beauregard, Louisiana",0.82858002,1.16311
22013,"Bienville, Louisiana",0.56870002,1.04351
22015,"Bossier, Louisiana",0.68825001,1.24798
22017,"Caddo, Louisiana",0.56309003,1.2222199
22019,"Calcasieu, Louisiana",0.76890999,1.2246799
22021,"Caldwell, Louisiana",0.71866,1.09692
22023,"Cameron, Louisiana",0.78324997,1.07104
22025,"Catahoula, Louisiana",0.69221002,1.04193
22027,"Claiborne, Louisiana",0.53834999,1.03403
22029,"Concordia, Louisiana",0.57236999,1.06257
22031,"De Soto, Louisiana",0.64191997,1.1827101
22033,"East Baton Rouge, Louisiana",0.72828001,1.34381
22035,"East Carroll, Louisiana",0.42721999,1.14375
22037,"East Feliciana, Louisiana",0.81941998,1.3189501
22039,"Evangeline, Louisiana",0.64047003,1.07143
22041,"Franklin, Louisiana",0.60131001,1.02869
22043,"Grant, Louisiana",0.75945997,1.1483099
22045,"Iberia, Louisiana",0.65674001,1.1087199
22047,"Iberville, Louisiana",0.75871003,1.25985
22049,"Jackson, Louisiana",0.65794998,1.1170501
22051,"Jefferson, Louisiana",0.67338997,1.26515
22053,"Jefferson Davis, Louisiana",0.75457001,1.14223
22055,"Lafayette, Louisiana",0.77750999,1.33083
22057,"Lafourche, Louisiana",0.77956003,1.2587301
22059,"La Salle, Louisiana",0.81308001,1.1558
22061,"Lincoln, Louisiana",0.66459,1.29263
22063,"Livingston, Louisiana",0.94003999,1.26403
22065,"Madison, Louisiana",0.45612001,0.94128001
22067,"Morehouse, Louisiana",0.55290002,0.99698001
22069,"Natchitoches, Louisiana",0.62965,1.11564
22071,"Orleans, Louisiana",0.76718003,1.47513
22073,"Ouachita, Louisiana",0.65191001,1.19753
22075,"Plaquemines, Louisiana",0.81713003,1.24997
22077,"Pointe Coupee, Louisiana",0.75199997,1.20963
22079,"Rapides, Louisiana",0.69208997,1.17888
22081,"Red River, Louisiana",0.54865998,0.94225001
22083,"Richland, Louisiana",0.61541998,1.1352201
22085,"Sabine, Louisiana",0.68944001,1.03256
22087,"St. Bernard, Louisiana",0.68550998,1.14975
22089,"St. Charles, Louisiana",0.82530999,1.31592
22091,"St. Helena, Louisiana",0.61996001,0.97834998
22093,"St. James, Louisiana",0.80517,1.2501301
22095,"St. John the Baptist, Louisiana",0.67254001,1.09079
22097,"St. Landry, Louisiana",0.63002002,1.08845
22099,"St. Martin, Louisiana",0.71564001,1.14192
22101,"St. Mary, Louisiana",0.61085999,1.06802
22103,"St. Tammany, Louisiana",0.88546997,1.388
22105,"Tangipahoa, Louisiana",0.71471,1.2031699
22107,"Tensas, Louisiana",NA,NA
22109,"Terrebonne, Louisiana",0.74675,1.19815
22111,"Union, Louisiana",0.65164,1.1102
22113,"Vermilion, Louisiana",0.81865001,1.2324899
22115,"Vernon, Louisiana",0.84250998,1.16931
22117,"Washington, Louisiana",0.62948,1.02343
22119,"Webster, Louisiana",0.60824001,1.08979
22121,"West Baton Rouge, Louisiana",0.77104998,1.25011
22123,"West Carroll, Louisiana",0.68151999,1.06309
22125,"West Feliciana, Louisiana",0.84362,1.32722
22127,"Winn, Louisiana",0.61144,1.0103199
23000,"State average, Maine",0.841684371875,1.2755200125
23001,"Androscoggin, Maine",0.79014999,1.25877
23003,"Aroostook, Maine",0.75547999,1.14026
23005,"Cumberland, Maine",1.05884,1.5459501
23007,"Franklin, Maine",0.82718998,1.2461801
23009,"Hancock, Maine",0.86374003,1.31454
23011,"Kennebec, Maine",0.82814002,1.25065
23013,"Knox, Maine",0.85984999,1.32671
23015,"Lincoln, Maine",0.85930002,1.31814
23017,"Oxford, Maine",0.80254,1.23052
23019,"Penobscot, Maine",0.85664999,1.2870899
23021,"Piscataquis, Maine",0.77823001,1.2045701
23023,"Sagadahoc, Maine",0.93840998,1.3723
23025,"Somerset, Maine",0.72096997,1.12597
23027,"Waldo, Maine",0.81066,1.29026
23029,"Washington, Maine",0.70222998,1.0574
23031,"York, Maine",1.01457,1.43901
24000,"State average, Maryland",0.948747494166667,1.36217042916667
24001,"Allegany, Maryland",0.85816002,1.12852
24003,"Anne Arundel, Maryland",1.06954,1.49367
24005,"Baltimore County, Maryland",0.88024998,1.4086699
24009,"Calvert, Maryland",1.20354,1.4940701
24011,"Caroline, Maryland",0.81958997,1.20996
24013,"Carroll, Maryland",1.20996,1.57892
24015,"Cecil, Maryland",0.98762,1.3678401
24017,"Charles, Maryland",1.02714,1.3290401
24019,"Dorchester, Maryland",0.67486,1.1112601
24021,"Frederick, Maryland",1.06832,1.53777
24023,"Garrett, Maryland",0.94959998,1.15062
24025,"Harford, Maryland",1.1076,1.5160201
24027,"Howard, Maryland",1.1458499,1.55528
24029,"Kent, Maryland",0.91715997,1.38404
24031,"Montgomery, Maryland",0.99388999,1.54663
24033,"Prince George's, Maryland",0.83344001,1.29755
24035,"Queen Anne's, Maryland",1.07447,1.49401
24037,"St. Mary's, Maryland",1.06085,1.42928
24039,"Somerset, Maryland",0.70286,1.06367
24041,"Talbot, Maryland",0.85333002,1.37789
24043,"Washington, Maryland",0.91908997,1.30602
24045,"Wicomico, Maryland",0.72296,1.1743799
24047,"Worcester, Maryland",0.96828002,1.37884
24510,"Baltimore City, Maryland",0.72158003,1.35814
25000,"State average, Massachusetts",0.928555005714286,1.54149570714286
25001,"Barnstable, Massachusetts",1.06256,1.5596
25003,"Berkshire, Massachusetts",0.89658999,1.3652
25005,"Bristol, Massachusetts",0.80197001,1.4571
25007,"Dukes, Massachusetts",0.91086,1.55601
25009,"Essex, Massachusetts",0.80094999,1.58734
25011,"Franklin, Massachusetts",1.0703,1.47007
25013,"Hampden, Massachusetts",0.62908,1.41018
25015,"Hampshire, Massachusetts",1.1361901,1.58252
25017,"Middlesex, Massachusetts",1.01036,1.6471699
25019,"Nantucket, Massachusetts",0.69371998,1.4708
25021,"Norfolk, Massachusetts",1.19322,1.70135
25023,"Plymouth, Massachusetts",1.0186,1.59602
25025,"Suffolk, Massachusetts",0.84057999,1.62709
25027,"Worcester, Massachusetts",0.93479002,1.55049
26000,"State average, Michigan",0.803007805853658,1.25265487804878
26001,"Alcona, Michigan",0.72495002,1.12187
26003,"Alger, Michigan",0.89855999,1.23128
26005,"Allegan, Michigan",0.90799999,1.37114
26007,"Alpena, Michigan",0.74457002,1.1577899
26009,"Antrim, Michigan",0.79009998,1.25032
26011,"Arenac, Michigan",0.68506002,1.07864
26013,"Baraga, Michigan",0.74835998,1.1505899
26015,"Barry, Michigan",0.91921997,1.34057
26017,"Bay, Michigan",0.76617002,1.23991
26019,"Benzie, Michigan",0.8233,1.27415
26021,"Berrien, Michigan",0.71069998,1.33592
26023,"Branch, Michigan",0.70953,1.14825
26025,"Calhoun, Michigan",0.68671,1.21995
26027,"Cass, Michigan",0.74438,1.21659
26029,"Charlevoix, Michigan",0.85376,1.29801
26031,"Cheboygan, Michigan",0.75452,1.14572
26033,"Chippewa, Michigan",0.81931001,1.2254601
26035,"Clare, Michigan",0.68102002,1.15482
26037,"Clinton, Michigan",0.95652002,1.3879
26039,"Crawford, Michigan",0.72381002,1.1360199
26041,"Delta, Michigan",0.79878998,1.20341
26043,"Dickinson, Michigan",0.85292,1.25783
26045,"Eaton, Michigan",0.88549,1.3297499
26047,"Emmet, Michigan",0.89324999,1.37651
26049,"Genesee, Michigan",0.63094997,1.23913
26051,"Gladwin, Michigan",0.74675,1.15072
26053,"Gogebic, Michigan",0.79926997,1.21287
26055,"Grand Traverse, Michigan",0.96485001,1.43111
26057,"Gratiot, Michigan",0.78051001,1.23081
26059,"Hillsdale, Michigan",0.75218999,1.20162
26061,"Houghton, Michigan",0.98352998,1.37509
26063,"Huron, Michigan",0.79988998,1.21082
26065,"Ingham, Michigan",0.84715003,1.42294
26067,"Ionia, Michigan",0.84526002,1.28009
26069,"Iosco, Michigan",0.71617001,1.12895
26071,"Iron, Michigan",0.79663002,1.23157
26073,"Isabella, Michigan",0.83946002,1.2978801
26075,"Jackson, Michigan",0.76345003,1.2635601
26077,"Kalamazoo, Michigan",0.85193002,1.42364
26079,"Kalkaska, Michigan",0.74430001,1.15465
26081,"Kent, Michigan",0.86475998,1.49247
26083,"Keweenaw, Michigan",NA,NA
26085,"Lake, Michigan",0.57981002,1.10796
26087,"Lapeer, Michigan",0.87651998,1.25266
26089,"Leelanau, Michigan",1.03026,1.48588
26091,"Lenawee, Michigan",0.84977001,1.2756701
26093,"Livingston, Michigan",1.1063499,1.49622
26095,"Luce, Michigan",0.75418001,1.11396
26097,"Mackinac, Michigan",0.8344,1.24971
26099,"Macomb, Michigan",0.82560998,1.31306
26101,"Manistee, Michigan",0.78073001,1.23681
26103,"Marquette, Michigan",1.00454,1.3756
26105,"Mason, Michigan",0.77788001,1.25447
26107,"Mecosta, Michigan",0.80195999,1.2529401
26109,"Menominee, Michigan",0.78579998,1.19388
26111,"Midland, Michigan",0.89341003,1.37166
26113,"Missaukee, Michigan",0.71429002,1.19073
26115,"Monroe, Michigan",0.89091003,1.2980601
26117,"Montcalm, Michigan",0.80910999,1.20643
26119,"Montmorency, Michigan",0.75325,1.1497999
26121,"Muskegon, Michigan",0.73636001,1.24499
26123,"Newaygo, Michigan",0.78179002,1.21984
26125,"Oakland, Michigan",0.9016,1.50156
26127,"Oceana, Michigan",0.69225001,1.20499
26129,"Ogemaw, Michigan",0.71077001,1.11016
26131,"Ontonagon, Michigan",0.89139998,1.22059
26133,"Osceola, Michigan",0.71890002,1.1555099
26135,"Oscoda, Michigan",0.71429998,1.0531
26137,"Otsego, Michigan",0.80593002,1.21102
26139,"Ottawa, Michigan",0.98351997,1.5027
26141,"Presque Isle, Michigan",0.78723001,1.13352
26143,"Roscommon, Michigan",0.7439,1.18536
26145,"Saginaw, Michigan",0.66187,1.2395101
26147,"St. Clair, Michigan",0.81867999,1.22664
26149,"St. Joseph, Michigan",0.74633998,1.22595
26151,"Sanilac, Michigan",0.76402003,1.1303999
26153,"Schoolcraft, Michigan",0.74065,1.15633
26155,"Shiawassee, Michigan",0.84719998,1.26603
26157,"Tuscola, Michigan",0.76156002,1.13757
26159,"Van Buren, Michigan",0.77098,1.31341
26161,"Washtenaw, Michigan",1.06823,1.56935
26163,"Wayne, Michigan",0.61658001,1.31016
26165,"Wexford, Michigan",0.70775002,1.17319
27000,"State average, Minnesota",1.04790632103448,1.46220401609195
27001,"Aitkin, Minnesota",1.0183001,1.36674
27003,"Anoka, Minnesota",1.03045,1.51989
27005,"Becker, Minnesota",0.98914999,1.43507
27007,"Beltrami, Minnesota",0.75983,1.3915
27009,"Benton, Minnesota",1.17286,1.4831899
27011,"Big Stone, Minnesota",1.17421,1.51779
27013,"Blue Earth, Minnesota",1.13203,1.51869
27015,"Brown, Minnesota",1.14209,1.47079
27017,"Carlton, Minnesota",1.02415,1.41178
27019,"Carver, Minnesota",1.2180099,1.65369
27021,"Cass, Minnesota",0.77647001,1.29856
27023,"Chippewa, Minnesota",0.86171001,1.4395601
27025,"Chisago, Minnesota",1.20342,1.50782
27027,"Clay, Minnesota",1.04096,1.53822
27029,"Clearwater, Minnesota",0.93194002,1.30968
27031,"Cook, Minnesota",1.13227,1.46137
27033,"Cottonwood, Minnesota",0.86575001,1.4033
27035,"Crow Wing, Minnesota",1.04995,1.42471
27037,"Dakota, Minnesota",1.07026,1.57144
27039,"Dodge, Minnesota",1.1513799,1.53251
27041,"Douglas, Minnesota",1.17767,1.5233999
27043,"Faribault, Minnesota",0.92145002,1.4370199
27045,"Fillmore, Minnesota",1.19946,1.49534
27047,"Freeborn, Minnesota",0.89091998,1.3494999
27049,"Goodhue, Minnesota",1.15031,1.51222
27051,"Grant, Minnesota",1.15798,1.49912
27053,"Hennepin, Minnesota",0.97632003,1.60571
27055,"Houston, Minnesota",1.1802,1.48176
27057,"Hubbard, Minnesota",0.99961001,1.37473
27059,"Isanti, Minnesota",1.1776201,1.46083
27061,"Itasca, Minnesota",0.97575998,1.38436
27063,"Jackson, Minnesota",1.06769,1.45578
27065,"Kanabec, Minnesota",0.99628001,1.37577
27067,"Kandiyohi, Minnesota",0.89806002,1.47791
27069,"Kittson, Minnesota",1.21296,1.48943
27071,"Koochiching, Minnesota",0.96885002,1.29414
27073,"Lac qui Parle, Minnesota",1.20034,1.5059201
27075,"Lake, Minnesota",1.1386,1.43163
27077,"Lake of the Woods, Minnesota",1.12264,1.42331
27079,"Le Sueur, Minnesota",1.09262,1.4961801
27081,"Lincoln, Minnesota",1.20188,1.48794
27083,"Lyon, Minnesota",1.01829,1.50291
27085,"McLeod, Minnesota",1.1631,1.49744
27087,"Mahnomen, Minnesota",0.58665001,1.21672
27089,"Marshall, Minnesota",1.1634099,1.47142
27091,"Martin, Minnesota",0.9472,1.43416
27093,"Meeker, Minnesota",1.13625,1.44916
27095,"Mille Lacs, Minnesota",1.08468,1.42265
27097,"Morrison, Minnesota",1.02246,1.36369
27099,"Mower, Minnesota",0.80070001,1.39271
27101,"Murray, Minnesota",1.09631,1.47559
27103,"Nicollet, Minnesota",1.16146,1.54084
27105,"Nobles, Minnesota",0.65442997,1.36895
27107,"Norman, Minnesota",1.04493,1.4794199
27109,"Olmsted, Minnesota",1.11134,1.57224
27111,"Otter Tail, Minnesota",1.0625401,1.46648
27113,"Pennington, Minnesota",1.06635,1.42667
27115,"Pine, Minnesota",0.99388999,1.35128
27117,"Pipestone, Minnesota",0.99159998,1.48149
27119,"Polk, Minnesota",1.0387599,1.48018
27121,"Pope, Minnesota",1.1796499,1.4953099
27123,"Ramsey, Minnesota",0.85487002,1.56054
27125,"Red Lake, Minnesota",1.13307,1.44558
27127,"Redwood, Minnesota",1.07268,1.46883
27129,"Renville, Minnesota",1.03032,1.44491
27131,"Rice, Minnesota",1.0545,1.49733
27133,"Rock, Minnesota",1.13959,1.52335
27135,"Roseau, Minnesota",1.03732,1.41199
27137,"St. Louis, Minnesota",1.02886,1.4611
27139,"Scott, Minnesota",1.08085,1.57163
27141,"Sherburne, Minnesota",1.13634,1.5358599
27143,"Sibley, Minnesota",1.05668,1.48631
27145,"Stearns, Minnesota",1.0326101,1.48009
27147,"Steele, Minnesota",1.02923,1.45885
27149,"Stevens, Minnesota",0.95367002,1.52022
27151,"Swift, Minnesota",1.00713,1.4745899
27153,"Todd, Minnesota",0.91159999,1.34165
27155,"Traverse, Minnesota",1.02214,1.50596
27157,"Wabasha, Minnesota",1.1791199,1.50459
27159,"Wadena, Minnesota",1.04469,1.36077
27161,"Waseca, Minnesota",1.06423,1.43426
27163,"Washington, Minnesota",1.1604199,1.57002
27165,"Watonwan, Minnesota",0.81116003,1.39772
27167,"Wilkin, Minnesota",1.10428,1.4734499
27169,"Winona, Minnesota",1.1096801,1.50885
27171,"Wright, Minnesota",1.25228,1.57533
27173,"Yellow Medicine, Minnesota",1.08412,1.49036
28000,"State average, Mississippi",0.634397216075949,1.0383275986076
28001,"Adams, Mississippi",0.52726001,1.00966
28003,"Alcorn, Mississippi",0.68052,1.08468
28005,"Amite, Mississippi",0.60856998,0.99473
28007,"Attala, Mississippi",0.58020997,1.0127701
28009,"Benton, Mississippi",0.70244002,1.0728101
28011,"Bolivar, Mississippi",0.55483001,1.0621099
28013,"Calhoun, Mississippi",0.60247999,0.99285001
28015,"Carroll, Mississippi",0.65749002,1.02386
28017,"Chickasaw, Mississippi",0.57459998,0.96420002
28019,"Choctaw, Mississippi",0.69454998,1.13483
28021,"Claiborne, Mississippi",0.43199,0.7288
28023,"Clarke, Mississippi",0.70547998,1.06501
28025,"Clay, Mississippi",0.54637003,1.0035599
28027,"Coahoma, Mississippi",0.43441999,0.88450998
28029,"Copiah, Mississippi",0.56206,1.0181
28031,"Covington, Mississippi",0.62176001,1.02031
28033,"DeSoto, Mississippi",0.69832999,1.16254
28035,"Forrest, Mississippi",0.69357002,1.15344
28037,"Franklin, Mississippi",0.64894003,1.05968
28039,"George, Mississippi",0.78865999,1.11269
28041,"Greene, Mississippi",0.72386003,1.04498
28043,"Grenada, Mississippi",0.60509998,0.88160002
28045,"Hancock, Mississippi",0.73575002,1.11949
28047,"Harrison, Mississippi",0.69721001,1.13851
28049,"Hinds, Mississippi",0.60742003,1.10184
28051,"Holmes, Mississippi",0.45950001,0.70062
28053,"Humphreys, Mississippi",0.4305,0.82143998
28057,"Itawamba, Mississippi",0.81233001,1.12801
28059,"Jackson, Mississippi",0.68848997,1.13653
28061,"Jasper, Mississippi",0.61036003,0.98711002
28063,"Jefferson, Mississippi",NA,NA
28065,"Jefferson Davis, Mississippi",0.54497999,0.84380001
28067,"Jones, Mississippi",0.62312001,1.1011
28069,"Kemper, Mississippi",0.56220001,1.00386
28071,"Lafayette, Mississippi",0.86812001,1.36482
28073,"Lamar, Mississippi",0.78457999,1.22659
28075,"Lauderdale, Mississippi",0.62093002,1.10809
28077,"Lawrence, Mississippi",0.68703002,1.03642
28079,"Leake, Mississippi",0.58191001,0.977
28081,"Lee, Mississippi",0.67948997,1.13907
28083,"Leflore, Mississippi",0.48482001,0.95225
28085,"Lincoln, Mississippi",0.66824001,1.1111799
28087,"Lowndes, Mississippi",0.65670002,1.186
28089,"Madison, Mississippi",0.69121999,1.3690701
28091,"Marion, Mississippi",0.64744002,1.03105
28093,"Marshall, Mississippi",0.71250999,1.12931
28095,"Monroe, Mississippi",0.68526,1.11727
28097,"Montgomery, Mississippi",0.61407,1.00947
28099,"Neshoba, Mississippi",0.57703,1.02394
28101,"Newton, Mississippi",0.64459002,1.1034
28103,"Noxubee, Mississippi",0.50427002,0.82344002
28105,"Oktibbeha, Mississippi",0.75051999,1.29626
28107,"Panola, Mississippi",0.59382999,0.98812997
28109,"Pearl River, Mississippi",0.76780999,1.09047
28111,"Perry, Mississippi",0.76682001,1.0799201
28113,"Pike, Mississippi",0.52130002,0.93381
28115,"Pontotoc, Mississippi",0.70828998,1.12459
28117,"Prentiss, Mississippi",0.71544999,1.09453
28119,"Quitman, Mississippi",0.48859999,0.84235001
28121,"Rankin, Mississippi",0.86145997,1.2731
28123,"Scott, Mississippi",0.55216998,0.96380001
28125,"Sharkey, Mississippi",NA,NA
28127,"Simpson, Mississippi",0.70289999,1.0809
28129,"Smith, Mississippi",0.71680999,1.05882
28131,"Stone, Mississippi",0.73018998,1.04309
28133,"Sunflower, Mississippi",0.45051,0.86461002
28135,"Tallahatchie, Mississippi",0.48157001,0.79639
28137,"Tate, Mississippi",0.73935997,1.196
28139,"Tippah, Mississippi",0.71019,1.05694
28141,"Tishomingo, Mississippi",0.75365001,1.04798
28143,"Tunica, Mississippi",0.43650001,0.77029002
28145,"Union, Mississippi",0.75875002,1.14153
28147,"Walthall, Mississippi",0.57837999,0.91320997
28149,"Warren, Mississippi",0.64959002,1.07787
28151,"Washington, Mississippi",0.46313,0.88053
28153,"Wayne, Mississippi",0.67897999,0.99952
28155,"Webster, Mississippi",0.77095997,1.17612
28157,"Wilkinson, Mississippi",0.51727998,0.94760001
28159,"Winston, Mississippi",0.57770002,1.0492001
28161,"Yalobusha, Mississippi",0.63774002,0.99144
28163,"Yazoo, Mississippi",0.51337999,0.97048002
29000,"State average, Missouri",0.845587280877193,1.26532929736842
29001,"Adair, Missouri",0.88072002,1.3870699
29003,"Andrew, Missouri",1.05957,1.40714
29005,"Atchison, Missouri",0.97996002,1.36185
29007,"Audrain, Missouri",0.79408002,1.24558
29009,"Barry, Missouri",0.73288,1.16811
29011,"Barton, Missouri",0.82981002,1.25862
29013,"Bates, Missouri",0.91988999,1.29485
29015,"Benton, Missouri",0.80689001,1.20573
29017,"Bollinger, Missouri",0.80588001,1.1663001
29019,"Boone, Missouri",0.9393,1.49104
29021,"Buchanan, Missouri",0.78388,1.35782
29023,"Butler, Missouri",0.69722998,1.17328
29025,"Caldwell, Missouri",0.97439998,1.31115
29027,"Callaway, Missouri",0.87033999,1.30759
29029,"Camden, Missouri",0.87019002,1.30047
29031,"Cape Girardeau, Missouri",0.88044,1.37963
29033,"Carroll, Missouri",0.88050002,1.28416
29035,"Carter, Missouri",0.74786001,1.10026
29037,"Cass, Missouri",0.97582,1.39703
29039,"Cedar, Missouri",0.84109002,1.20683
29041,"Chariton, Missouri",0.97096997,1.3253
29043,"Christian, Missouri",0.99311,1.386
29045,"Clark, Missouri",0.79117,1.18223
29047,"Clay, Missouri",0.96674001,1.46074
29049,"Clinton, Missouri",0.98892999,1.3661
29051,"Cole, Missouri",0.90219998,1.3827699
29053,"Cooper, Missouri",0.86589003,1.32923
29055,"Crawford, Missouri",0.74965,1.1695499
29057,"Dade, Missouri",0.84232002,1.23314
29059,"Dallas, Missouri",0.80125999,1.15852
29061,"Daviess, Missouri",0.93577999,1.30454
29063,"DeKalb, Missouri",1.02937,1.36088
29065,"Dent, Missouri",0.72649997,1.13719
29067,"Douglas, Missouri",NA,NA
29069,"Dunklin, Missouri",0.62049001,1.11071
29071,"Franklin, Missouri",0.91658002,1.37292
29073,"Gasconade, Missouri",0.92989999,1.3380001
29075,"Gentry, Missouri",0.97992003,1.40518
29077,"Greene, Missouri",0.87432998,1.36859
29079,"Grundy, Missouri",0.87336999,1.2975399
29081,"Harrison, Missouri",0.91350001,1.2859499
29083,"Henry, Missouri",0.85105002,1.25534
29085,"Hickory, Missouri",0.81704003,1.15141
29087,"Holt, Missouri",1.0117,1.36164
29089,"Howard, Missouri",0.91316003,1.33125
29091,"Howell, Missouri",0.72566998,1.09882
29093,"Iron, Missouri",0.71837997,1.09724
29095,"Jackson, Missouri",0.79030001,1.44622
29097,"Jasper, Missouri",0.77467,1.28976
29099,"Jefferson, Missouri",0.97249001,1.40114
29101,"Johnson, Missouri",1.00211,1.34069
29103,"Knox, Missouri",0.90811998,1.3283
29105,"Laclede, Missouri",0.73505002,1.17137
29107,"Lafayette, Missouri",0.94313997,1.35245
29109,"Lawrence, Missouri",0.78855997,1.19268
29111,"Lewis, Missouri",0.89155,1.2627
29113,"Lincoln, Missouri",0.97053999,1.36508
29115,"Linn, Missouri",0.92702001,1.28686
29117,"Livingston, Missouri",0.89129001,1.3349
29119,"McDonald, Missouri",0.66126001,1.10115
29121,"Macon, Missouri",0.88959002,1.25702
29123,"Madison, Missouri",0.78100002,1.13186
29125,"Maries, Missouri",0.90549999,1.27938
29127,"Marion, Missouri",0.78915,1.27925
29129,"Mercer, Missouri",0.92129999,1.2622401
29131,"Miller, Missouri",0.79863,1.19634
29133,"Mississippi, Missouri",0.59868002,1.11917
29135,"Moniteau, Missouri",0.84129,1.29333
29137,"Monroe, Missouri",0.90342999,1.26834
29139,"Montgomery, Missouri",0.87689,1.31951
29141,"Morgan, Missouri",0.76003999,1.1888601
29143,"New Madrid, Missouri",0.66044003,1.1341799
29145,"Newton, Missouri",0.75031,1.18854
29147,"Nodaway, Missouri",1.0439399,1.43516
29149,"Oregon, Missouri",0.75041997,1.07538
29151,"Osage, Missouri",1.02957,1.36008
29153,"Ozark, Missouri",0.75700003,1.10387
29155,"Pemiscot, Missouri",0.58319998,1.10357
29157,"Perry, Missouri",0.88116997,1.30686
29159,"Pettis, Missouri",0.73417002,1.22885
29161,"Phelps, Missouri",0.84004998,1.29203
29163,"Pike, Missouri",0.84051001,1.24192
29165,"Platte, Missouri",1.04626,1.53045
29167,"Polk, Missouri",0.83244002,1.2769901
29169,"Pulaski, Missouri",0.90042001,1.2275
29171,"Putnam, Missouri",0.86056,1.2677
29173,"Ralls, Missouri",0.89137,1.25248
29175,"Randolph, Missouri",0.79058999,1.23041
29177,"Ray, Missouri",0.90482998,1.28227
29179,"Reynolds, Missouri",0.75088,1.1219
29181,"Ripley, Missouri",0.70137,1.09155
29183,"St. Charles, Missouri",1.0878201,1.50907
29185,"St. Clair, Missouri",0.82225001,1.21175
29186,"Ste Genevieve, Missouri",0.91892999,1.3355401
29187,"St. Francois, Missouri",0.79751003,1.2096699
29189,"St. Louis County, Missouri",0.78839999,1.50343
29195,"Saline, Missouri",0.73493999,1.23074
29197,"Schuyler, Missouri",0.86242998,1.18668
29199,"Scotland, Missouri",0.91273999,1.28054
29201,"Scott, Missouri",0.73604,1.23033
29203,"Shannon, Missouri",0.68295002,1.06361
29205,"Shelby, Missouri",0.91101003,1.29857
29207,"Stoddard, Missouri",0.80798,1.2287
29209,"Stone, Missouri",0.81120002,1.2395999
29211,"Sullivan, Missouri",0.72105998,1.16337
29213,"Taney, Missouri",0.78805,1.26034
29215,"Texas, Missouri",0.72820997,1.06743
29217,"Vernon, Missouri",0.79631001,1.20839
29219,"Warren, Missouri",0.94367999,1.36366
29221,"Washington, Missouri",0.70084,1.0944901
29223,"Wayne, Missouri",0.71184999,1.08509
29225,"Webster, Missouri",0.87809998,1.26465
29227,"Worth, Missouri",0.97425997,1.28918
29229,"Wright, Missouri",0.72918999,1.1006
29510,"St. Louis City, Missouri",0.70038998,1.52653
30000,"State average, Montana",0.895602660222222,1.27465488644444
30001,"Beaverhead, Montana",0.96219999,1.3036799
30003,"Big Horn, Montana",0.48414001,0.98528999
30005,"Blaine, Montana",0.55576998,1.09095
30007,"Broadwater, Montana",0.91826999,1.2586499
30009,"Carbon, Montana",1.074,1.39289
30011,"Carter, Montana",NA,NA
30013,"Cascade, Montana",0.8251,1.2804199
30015,"Chouteau, Montana",0.98580998,1.29844
30017,"Custer, Montana",0.94387001,1.25625
30019,"Daniels, Montana",1.1474,1.36176
30021,"Dawson, Montana",1.01449,1.3504699
30023,"Deer Lodge, Montana",0.81221002,1.26037
30025,"Fallon, Montana",1.07262,1.34914
30027,"Fergus, Montana",0.91623002,1.28664
30029,"Flathead, Montana",0.91574001,1.37629
30031,"Gallatin, Montana",1.13998,1.50675
30033,"Garfield, Montana",NA,NA
30035,"Glacier, Montana",0.45486999,0.95835
30039,"Granite, Montana",1.04951,1.32795
30041,"Hill, Montana",0.64911997,1.16249
30043,"Jefferson, Montana",0.93286002,1.29519
30045,"Judith Basin, Montana",NA,NA
30047,"Lake, Montana",0.66709,1.16471
30049,"Lewis and Clark, Montana",0.91167003,1.37431
30051,"Liberty, Montana",NA,NA
30053,"Lincoln, Montana",0.79514003,1.16571
30055,"McCone, Montana",1.13685,1.31872
30057,"Madison, Montana",1.1015199,1.4218301
30059,"Meagher, Montana",0.97684997,1.2832
30061,"Mineral, Montana",0.80008,1.17538
30063,"Missoula, Montana",0.99296999,1.42077
30065,"Musselshell, Montana",0.93646002,1.2453901
30067,"Park, Montana",1.0350699,1.44214
30071,"Phillips, Montana",0.95931,1.2388999
30073,"Pondera, Montana",0.83607,1.2577
30075,"Powder River, Montana",NA,NA
30077,"Powell, Montana",0.78983003,1.14003
30079,"Prairie, Montana",NA,NA
30081,"Ravalli, Montana",0.93080997,1.32156
30083,"Richland, Montana",0.97873998,1.34492
30085,"Roosevelt, Montana",0.54457998,1.12523
30087,"Rosebud, Montana",0.66921997,1.13854
30089,"Sanders, Montana",0.83388001,1.21789
30091,"Sheridan, Montana",1.04522,1.38901
30093,"Silver Bow, Montana",0.75958002,1.22835
30095,"Stillwater, Montana",1.00655,1.28478
30097,"Sweet Grass, Montana",1.0379699,1.32479
30099,"Teton, Montana",1.00205,1.30931
